sbh,-65.0,22.1
data,4.2152906000000004e-05,5.567152e-05,0.00011359471000000002,0.00016030523
data,5.5645340000000003e-05,7.223607e-05,0.00014981905000000003,0.00021447594000000003
data,6.772997999999999e-05,8.783079e-05,0.0001824828,0.00026295998
data,7.819875e-05,0.00010372228,0.00021214276000000002,0.0003032791
data,8.639048000000001e-05,0.00011790467999999998,0.00023596784,0.0003323807
data,9.110014999999999e-05,0.00012766145000000001,0.0002499816,0.00034652479999999997
data,9.142988e-05,0.00012999485999999998,0.00025115500000000003,0.00034424600000000004
data,8.732638999999998e-05,0.00012440038999999997,0.00023884980000000002,0.00032619329999999995
data,7.882566000000001e-05,0.00011142744,0.00021463236,0.0002933919
data,6.679769000000001e-05,9.222903999999999e-05,0.00017987693,0.00024798922
data,5.164558e-05,6.940911999999998e-05,0.00013810614,0.00019257389
data,3.4945970999999994e-05,4.559522e-05,9.2451172e-05,0.00013077439
data,1.8473060999999998e-05,2.362286e-05,4.8566311999999996e-05,6.943624e-05
