sbh,-9.0,60.0
data,353.075,481.78000000000003,907.3,1241.48
data,446.375,605.12,1173.24,1617.48
data,525.3,699.74,1396.9555555555555,1918.28
data,590.6375,782.14,1565.92,2162.2799999999997
data,636.975,846.1600000000001,1687.0,2353.3999999999996
data,663.925,894.28,1776.288888888889,2429.7
data,658.5875,918.4799999999999,1774.58,2408.3999999999996
data,639.2375,889.74,1709.2599999999998,2303.68
data,586.4375,812.0,1557.28,2098.4
data,504.5875,691.24,1334.3799999999999,1807.2444444444445
data,404.675,541.4399999999999,1062.6,1455.1799999999998
data,288.25,378.34000000000003,757.86,1029.54
data,174.9375,220.71999999999997,450.52,608.3199999999999
