sbh,-49.7,55.1
data,3.7000213667961834e-07,4.711455039712816e-07,9.953751279217947e-07,1.3921016604162835e-06
data,5.249482137755938e-07,6.760063528531875e-07,1.337348915661232e-06,1.9711912414881406e-06
data,6.727234245629629e-07,8.524292968181526e-07,1.7028188790025697e-06,2.460083104101936e-06
data,8.039106082891118e-07,1.0431844893859978e-06,2.0899871143663307e-06,3.034656126877056e-06
data,9.320456759935132e-07,1.2114865397261524e-06,2.501072528627311e-06,3.5773746498523024e-06
data,1.1003822736426859e-06,1.4138681805138361e-06,2.952337674690152e-06,4.129443918607873e-06
data,1.226193047237191e-06,1.614809837352361e-06,3.299548319354058e-06,4.782743142630065e-06
data,1.374531783339745e-06,1.7895721742498885e-06,3.7362863470785126e-06,5.314988667800744e-06
data,1.5186076873459657e-06,1.9509452955349194e-06,4.051393321377115e-06,5.894679042600716e-06
data,1.6526056107307473e-06,2.134307114061299e-06,4.413729339153251e-06,6.3670884510215385e-06
data,1.758654397279175e-06,2.249144222413831e-06,4.8130960939606944e-06,6.83603549490703e-06
data,1.926972320999994e-06,2.437286625268076e-06,5.120948318637906e-06,7.311352098769109e-06
data,2.1067161689433057e-06,2.6767803713275743e-06,5.511937265140577e-06,7.939199503374097e-06
data,2.2663087028782324e-06,2.843325107842647e-06,5.841207541402156e-06,8.512080613158837e-06
data,2.3843686813410898e-06,3.0463592615179654e-06,6.266129738173996e-06,9.03689868448777e-06
data,2.5009677923505034e-06,3.2138264456117443e-06,6.733234638851883e-06,9.646360244453463e-06
data,2.6764910205666394e-06,3.406603588405875e-06,6.956185787727795e-06,1.0120732202937123e-05
data,2.74287128567134e-06,3.496542744452604e-06,7.265687432143285e-06,1.0511521691312842e-05
data,2.84047249074227e-06,3.6714015991746574e-06,7.548728696331039e-06,1.07761811990414e-05
data,3.0187893167874696e-06,3.907151532172907e-06,7.964862247582757e-06,1.1306516700821636e-05
data,3.2048892994993452e-06,4.042596365817493e-06,8.361342129911798e-06,1.1884635991498205e-05
data,3.303878172932022e-06,4.287808373092037e-06,8.698591254752613e-06,1.2359887240346035e-05
data,3.4175092263454765e-06,4.48366371694095e-06,9.218251386613525e-06,1.3051262707754962e-05
data,3.528653302007448e-06,4.73373465835115e-06,9.490780880235813e-06,1.3460942680671512e-05
data,3.6779267037039203e-06,4.924474748625083e-06,9.682338470482066e-06,1.3743957996535545e-05
data,3.767085955724026e-06,4.981929416967618e-06,1.0003989092382352e-05,1.3956401947890922e-05
data,3.8303967318882164e-06,5.2137888425056345e-06,1.0328440452265716e-05,1.4297453311540022e-05
data,3.943360431677238e-06,5.4729790521036215e-06,1.0664456746590697e-05,1.468927362162814e-05
data,4.095410264643725e-06,5.724864125830883e-06,1.1049127324813924e-05,1.5187417939378803e-05
data,4.1918490361360376e-06,5.835751610841892e-06,1.1402908904563409e-05,1.5676781790357878e-05
data,4.330295402096496e-06,6.06477776567253e-06,1.1645895690561306e-05,1.6011950104286803e-05
data,4.425111724088381e-06,6.174835461099874e-06,1.1720943760674307e-05,1.629673033575183e-05
data,4.406374691985734e-06,6.262342178837688e-06,1.1947405334366641e-05,1.6399549026438824e-05
data,4.451853754991796e-06,6.302760582991323e-06,1.2073899818747334e-05,1.640265497147108e-05
data,4.536702367676705e-06,6.4081497683608096e-06,1.2190136249021995e-05,1.682535435518921e-05
data,4.617196786332595e-06,6.54675513981527e-06,1.2575390880248932e-05,1.7092038337932362e-05
data,4.719227938434224e-06,6.773577370127833e-06,1.2832651562292493e-05,1.736041780726568e-05
data,4.838608840362275e-06,6.836522075751582e-06,1.3073217821277849e-05,1.7609664080044007e-05
data,4.833233647185843e-06,6.867134763213104e-06,1.3051519089835461e-05,1.7839470231318063e-05
data,4.8641405966107625e-06,6.94100808590485e-06,1.3062707903998907e-05,1.7746921597558663e-05
data,4.8363025091529e-06,6.944557389252755e-06,1.3059491136916369e-05,1.7801655797973805e-05
data,4.892419589588146e-06,6.944737109139027e-06,1.302673769509066e-05,1.786499254960108e-05
data,4.925040207255716e-06,7.02160899159719e-06,1.321704487015332e-05,1.797288381259857e-05
data,4.940186319445149e-06,7.021773448406099e-06,1.3470906365550312e-05,1.8148599240153924e-05
data,5.00208353107872e-06,7.1084731216647184e-06,1.3574636430365976e-05,1.833959447476513e-05
data,4.981083100960996e-06,7.149688643488325e-06,1.3418069099506376e-05,1.8276990031410737e-05
data,4.9537700555017e-06,7.076186795022881e-06,1.3264445724336972e-05,1.797021918239821e-05
data,4.928251763826722e-06,6.996384781321086e-06,1.3131062977629137e-05,1.786200764287671e-05
data,4.817914338232177e-06,6.940837291539243e-06,1.3040507913531431e-05,1.767739814165331e-05
data,4.871812909982135e-06,6.860402417594282e-06,1.2996712000104319e-05,1.7623946073747383e-05
data,4.840470730297831e-06,6.867282102158082e-06,1.3047074696614658e-05,1.766878942549218e-05
data,4.823953335680012e-06,6.9173011221806555e-06,1.3038579554864938e-05,1.7523957622985444e-05
data,4.838982580966373e-06,6.789916777530577e-06,1.2927010016024353e-05,1.7473850706217716e-05
data,4.699522421528884e-06,6.75206850038162e-06,1.2760623322652643e-05,1.7340312793871628e-05
