sbh,-21.0,48.4
data,3.65055e-07,5.15185e-07,1.00562e-06,1.38695e-06
data,5.06052e-07,7.08738e-07,1.38724e-06,1.91496e-06
data,6.33433e-07,9.02209e-07,1.78391e-06,2.43536e-06
data,7.76184e-07,1.09795e-06,2.15693e-06,2.98894e-06
data,9.16793e-07,1.2933e-06,2.55495e-06,3.55463e-06
data,1.05817e-06,1.52525e-06,3.00203e-06,4.1011e-06
data,1.21148e-06,1.71042e-06,3.41334e-06,4.70917e-06
data,1.36658e-06,1.90283e-06,3.83304e-06,5.27456e-06
data,1.49882e-06,2.06865e-06,4.18822e-06,5.78605e-06
data,1.61916e-06,2.24459e-06,4.5273e-06,6.3018e-06
data,1.72426e-06,2.38621e-06,4.8353e-06,6.73986e-06
data,1.84601e-06,2.53252e-06,5.14264e-06,7.21772e-06
data,1.99012e-06,2.69371e-06,5.50668e-06,7.76409e-06
data,2.13615e-06,2.86003e-06,5.89137e-06,8.34328e-06
data,2.27502e-06,3.0254e-06,6.26323e-06,8.89722e-06
data,2.3896e-06,3.19698e-06,6.5938e-06,9.38429e-06
data,2.51522e-06,3.29716e-06,6.87683e-06,9.87971e-06
data,2.57495e-06,3.38164e-06,7.1078e-06,1.02215e-05
data,2.67094e-06,3.49407e-06,7.34696e-06,1.05616e-05
data,2.76475e-06,3.61195e-06,7.60799e-06,1.10165e-05
data,2.90579e-06,3.72656e-06,7.96616e-06,1.15735e-05
data,3.03556e-06,3.89523e-06,8.29031e-06,1.21027e-05
data,3.14992e-06,4.02371e-06,8.62519e-06,1.26226e-05
data,3.24281e-06,4.13916e-06,8.87236e-06,1.29978e-05
data,3.2985e-06,4.25251e-06,9.05908e-06,1.32679e-05
data,3.3753e-06,4.30692e-06,9.25054e-06,1.35753e-05
data,3.47334e-06,4.42759e-06,9.44758e-06,1.38773e-05
data,3.57318e-06,4.56233e-06,9.75284e-06,1.42796e-05
data,3.69282e-06,4.74654e-06,1.00702e-05,1.47873e-05
data,3.77855e-06,4.88999e-06,1.04413e-05,1.52136e-05
data,3.86796e-06,5.02042e-06,1.063e-05,1.55105e-05
data,3.92169e-06,5.1078e-06,1.07551e-05,1.57292e-05
data,3.95075e-06,5.18174e-06,1.09282e-05,1.58482e-05
data,3.98578e-06,5.29186e-06,1.10988e-05,1.59399e-05
data,4.06682e-06,5.43881e-06,1.12844e-05,1.62512e-05
data,4.18309e-06,5.59245e-06,1.15598e-05,1.66294e-05
data,4.29636e-06,5.78076e-06,1.18764e-05,1.6917e-05
data,4.36854e-06,5.92184e-06,1.21168e-05,1.71809e-05
data,4.40016e-06,6.0287e-06,1.21833e-05,1.73507e-05
data,4.42406e-06,6.073e-06,1.22166e-05,1.72699e-05
data,4.40483e-06,6.11355e-06,1.2273e-05,1.72156e-05
data,4.42058e-06,6.211e-06,1.23609e-05,1.73327e-05
data,4.49703e-06,6.28688e-06,1.25125e-05,1.74707e-05
data,4.54719e-06,6.41646e-06,1.27063e-05,1.76735e-05
data,4.58095e-06,6.51057e-06,1.28854e-05,1.77999e-05
data,4.60449e-06,6.53825e-06,1.28703e-05,1.77624e-05
data,4.59236e-06,6.50801e-06,1.27592e-05,1.76246e-05
data,4.53698e-06,6.44072e-06,1.26269e-05,1.74221e-05
data,4.5031e-06,6.41563e-06,1.25566e-05,1.72405e-05
data,4.49004e-06,6.41079e-06,1.25115e-05,1.71656e-05
data,4.53025e-06,6.42391e-06,1.25197e-05,1.7205e-05
data,4.52154e-06,6.47962e-06,1.25349e-05,1.718e-05
data,4.50345e-06,6.41866e-06,1.24268e-05,1.71011e-05
data,4.43148e-06,6.30027e-06,1.2246e-05,1.6837e-05
data,4.34461e-06,6.17451e-06,1.19996e-05,1.64745e-05
data,4.23008e-06,6.02801e-06,1.16691e-05,1.60762e-05
data,4.15806e-06,5.892e-06,1.15335e-05,1.5788e-05
data,4.13709e-06,5.80995e-06,1.13944e-05,1.56776e-05
data,4.10202e-06,5.75563e-06,1.12451e-05,1.55182e-05
data,4.05356e-06,5.63632e-06,1.10711e-05,1.528e-05
data,3.96332e-06,5.47267e-06,1.07686e-05,1.49491e-05
data,3.82435e-06,5.27975e-06,1.04179e-05,1.44557e-05
data,3.66766e-06,5.07927e-06,1.00325e-05,1.39411e-05
data,3.58575e-06,4.89171e-06,9.66418e-06,1.34957e-05
data,3.46337e-06,4.71244e-06,9.43465e-06,1.31529e-05
data,3.39569e-06,4.57684e-06,9.17642e-06,1.28664e-05
data,3.32802e-06,4.40864e-06,8.90895e-06,1.25801e-05
data,3.22059e-06,4.23831e-06,8.63218e-06,1.2211e-05
data,3.09407e-06,4.02668e-06,8.23126e-06,1.16886e-05
data,2.93002e-06,3.83074e-06,7.83286e-06,1.11115e-05
data,2.79963e-06,3.6259e-06,7.46009e-06,1.05707e-05
data,2.66858e-06,3.44763e-06,7.1015e-06,1.01034e-05
data,2.58056e-06,3.29095e-06,6.7906e-06,9.7516e-06
data,2.49491e-06,3.14928e-06,6.51889e-06,9.35396e-06
data,2.37641e-06,3.01103e-06,6.23599e-06,8.92119e-06
data,2.22994e-06,2.85245e-06,5.88474e-06,8.40351e-06
data,2.09638e-06,2.63443e-06,5.49859e-06,7.8581e-06
data,1.93038e-06,2.43565e-06,5.1017e-06,7.28421e-06
data,1.79209e-06,2.28207e-06,4.73795e-06,6.78112e-06
data,1.6625e-06,2.12936e-06,4.3987e-06,6.32124e-06
data,1.55239e-06,1.96314e-06,4.07108e-06,5.89236e-06
data,1.43328e-06,1.82087e-06,3.76288e-06,5.42853e-06
data,1.31074e-06,1.67138e-06,3.45383e-06,4.9116e-06
data,1.16231e-06,1.491e-06,3.0831e-06,4.35534e-06
data,1.01822e-06,1.30349e-06,2.67951e-06,3.84986e-06
data,8.77442e-07,1.1146e-06,2.31057e-06,3.27467e-06
data,7.39092e-07,9.41268e-07,1.94824e-06,2.76556e-06
data,6.09267e-07,7.7709e-07,1.60124e-06,2.26564e-06
data,4.77295e-07,6.10073e-07,1.24806e-06,1.76915e-06
data,3.39983e-07,4.48198e-07,9.04141e-07,1.28634e-06
