sbh,-7.7,7.7
data,0.05661678589354869,0.057467125942178565,0.054912589622461254,0.05381856095884042
data,0.07167895662535553,0.07152681993016967,0.06975579825155193,0.06932686808572555
data,0.08409065867921371,0.08263847394164683,0.08210391542157065,0.08265488866093923
data,0.09277660568616328,0.09123938057312628,0.09201079010472356,0.09295617889990251
data,0.09804489677658935,0.09754081602292484,0.0991288759568214,0.10040158862388804
data,0.10033829692594602,0.09968797180581918,0.10212691414389354,0.10343785879787443
data,0.09930993956360104,0.09967377753926558,0.10144625244558515,0.10254284856663937
data,0.09497410743069809,0.09506937584261399,0.09654452615176004,0.09786399178610333
data,0.08707779196983484,0.08746588940318843,0.08841146066472882,0.08856823898931683
data,0.07683298578663217,0.07760960908171011,0.07727795182561378,0.07671764055722287
data,0.06340108793679683,0.06462103628518576,0.06294076319092708,0.06186237868626798
data,0.04616181937637471,0.04664536252839195,0.045794341822585946,0.044008138734294794
data,0.028696067349245666,0.028814361103778923,0.02754582039777688,0.025840818652984546
